Entity_0,Entity_1,Entity_2,Entity_3,Entity_4,Entity_5,Entity_6,Year,Sex_0,Sex_1,Age,Remaining Life Expectancy,Gov expenditure on education (%),Internet usage (% of population),Access to electricity (% of population),Access to Sanitation (% of population),Smoking Adults (% of population),GDP ($),Meat consumptionm in kg per year per capita,ObesityRate (BMI > 30),Healthcare spending (% of GDP),"air pollution, annual exposure (micrograms per cubic meter)",Electoral democracy index
0,1,0,0,1,1,1,2005,1,0,45,26.9974,7.42208,1.8311975,41.25,5.9,5.9,69199780000.0,11.415851,6.1,1.4698645,26.806673,0.735
0,1,0,0,1,1,1,2006,1,0,45,27.0818,5.14794,2.723176,55.09345,6.47,5.7,73628510000.0,11.677809,6.3,1.4750189,26.9189952,0.735
0,1,0,0,1,1,1,2007,1,0,45,27.0141,5.51987,3.85,56.929794,7.05,5.5,76829010000.0,13.216311,6.6,1.6479334,27.0313174,0.738
0,1,0,0,1,1,1,2008,1,0,45,27.137,5.75796,4.27,60.5,7.63,5.300000000000001,83858700000.0,13.518624,7.0,1.7605153,27.1436396,0.736
0,1,0,0,1,1,1,2009,1,0,45,27.1528,5.31744,5.44,60.99078,8.21,5.1000000000000005,87921230000.0,12.809428,7.3,2.18213,27.2559618,0.76
0,1,0,0,1,1,1,2010,1,0,45,27.2308,5.5406,7.8,64.2,8.8,4.9,94866750000.0,11.607727,7.6,2.384497,27.368284,0.769
0,1,0,0,1,1,1,2011,1,0,45,27.2307,8.14097,9.0,64.06256,9.38,4.760000000000001,108192800000.0,13.747101,7.9,2.3664865,28.211699,0.769
0,1,0,0,1,1,1,2012,1,0,45,27.1909,7.91914,10.6,56.51,9.97,4.62,118246930000.0,13.9567995,8.3,1.9840991,28.897427,0.773
0,1,0,0,1,1,1,2013,1,0,45,27.3678,4.57647,15.0,70.7,10.56,4.48,126893770000.0,14.615963,8.6,1.8705864,27.81534,0.751
0,1,0,0,1,1,1,2014,1,0,45,27.4848,4.39979,19.0,78.3,11.15,4.34,130518160000.0,13.266173,9.0,1.4382982,25.889523,0.742
0,1,0,0,1,1,1,2015,1,0,45,27.4883,4.43405,23.0,74.07884,11.74,4.2,133286130000.0,12.617006,9.3,1.6214004,34.6819,0.745
0,1,0,0,1,1,1,2016,1,0,45,27.6903,4.39453,28.0,79.3,12.33,4.0,137782500000.0,11.506789,9.7,1.3277072,36.252655,0.727
0,1,0,0,1,1,1,2017,1,0,45,27.7126,3.53363,37.88415,79.0,12.92,3.8,148982700000.0,13.316414,9.7,1.0872298,34.713512,0.742
0,1,0,0,1,1,1,2018,1,0,45,27.6884,3.88613,43.0,80.4,13.51,3.6,158219730000.0,14.724087,9.7,1.3764844,34.713512,0.739
0,1,0,0,1,1,1,2019,1,0,45,27.8655,3.1530712,22.0732,83.5,14.09,3.6,168516320000.0,13.519137,9.7,1.3756671,34.713512,0.719
0,1,0,0,1,1,1,2020,1,0,45,26.8198,3.40916,58.0,85.87355,14.67,3.5,169382400000.0,17.901962,9.7,1.3756671,34.713512,0.727
0,1,0,1,0,0,0,2000,1,0,45,32.8338,3.23019,9.138837,100.0,77.11,54.9,314814660000.0,97.13811,19.6,4.463803,19.918608,0.881
0,1,0,1,0,0,0,2001,1,0,45,33.1848,3.36458,10.935026,100.0,77.76,53.62,327821600000.0,88.25573,20.0,5.0488243,19.7965072,0.885
0,1,0,1,0,0,0,2002,1,0,45,33.2669,3.42431,14.67,100.0,78.48,52.34,340681620000.0,79.480934,20.5,4.977953,19.6744064,0.885
0,1,0,1,0,0,0,2003,1,0,45,33.3055,3.42934,17.8,100.0,79.19,51.06,360422500000.0,81.87747,20.9,5.0579944,19.5523056,0.885
0,1,0,1,0,0,0,2004,1,0,45,33.4349,3.66719,21.42,100.0,79.91,49.78,378663470000.0,77.021,21.4,4.7450953,19.4302048,0.884
0,1,0,1,0,0,0,2005,1,0,45,33.5771,3.96396,24.0,100.0,80.61,48.5,380932200000.0,80.3302,21.9,5.2102385,19.308104,0.883
0,1,0,1,0,0,0,2006,1,0,45,33.6906,3.678758,32.25,100.0,81.32,47.38,402464150000.0,81.598015,22.4,5.0880933,19.258701,0.883
0,1,0,1,0,0,0,2007,1,0,45,33.5492,3.621951,35.88,100.0,82.03,46.26,415639800000.0,77.199165,22.8,5.3189893,19.209298,0.888
0,1,0,1,0,0,0,2008,1,0,45,33.8893,3.804991,38.2,100.0,82.73,45.14,414246700000.0,77.595665,23.3,5.767585,19.159895,0.896
0,1,0,1,0,0,0,2009,1,0,45,33.9861,4.1650743,42.4,100.0,83.43,44.02,396431070000.0,80.0164,23.9,6.4268646,19.110492,0.894
0,1,0,1,0,0,0,2010,1,0,45,34.2742,4.140565,44.4,100.0,84.13,42.9,374713680000.0,80.66336,24.4,6.612499,19.061089,0.896
0,1,0,1,0,0,0,2011,1,0,45,34.1751,4.5163,51.649994,100.0,84.82,41.9,336682800000.0,78.9918,24.9,6.0402775,20.001541,0.895
0,1,0,1,0,0,0,2012,1,0,45,34.0004,4.582203,55.069992,100.0,85.51,40.9,312823120000.0,75.819756,25.4,5.67586,18.420769,0.893
0,1,0,1,0,0,0,2013,1,0,45,34.5567,4.495119,59.8663,100.0,86.21,39.9,304952500000.0,77.97603,25.9,5.1061583,17.779417,0.882
0,1,0,1,0,0,0,2014,1,0,45,34.5857,4.321357,63.21,100.0,86.89,38.9,306403150000.0,71.62586,26.4,4.5061884,17.365042,0.881
0,1,0,1,0,0,0,2015,1,0,45,34.2946,3.66139,66.83496,100.0,87.64,37.9,305802350000.0,66.72214,26.9,4.588087,17.740557,0.868
0,1,0,1,0,0,0,2016,1,0,45,34.8259,4.0156107,69.08791,100.0,88.39,36.766666666666666,304312550000.0,66.97979,27.4,4.3370886,16.32892,0.859
0,1,0,1,0,0,0,2017,1,0,45,34.5155,3.47709,69.89297,100.0,89.13,35.63333333333333,307636100000.0,67.858795,27.4,4.2221794,16.218266,0.858
0,1,0,1,0,0,0,2018,1,0,45,34.9908,3.59734,72.23837,100.0,89.87,34.5,312768800000.0,80.45911,27.4,4.111652,16.218266,0.849
0,1,0,1,0,0,0,2019,1,0,45,34.9079,3.58606,75.6712,100.0,90.61,34.5,318662400000.0,79.51641,27.4,3.7720237,16.218266,0.851
0,1,0,1,0,0,0,2020,1,0,45,34.8987,4.497175,78.115845,100.0,91.34,33.5,289969930000.0,73.867966,27.4,3.7720237,16.218266,0.814
0,1,0,1,0,0,1,2000,1,0,45,23.5647,4.938410909090909,0.23010316,14.5362,8.52,18.0,2069557100.0,15.44121,3.6,3.1487017,30.456884,0.426
0,1,0,1,0,0,1,2001,1,0,45,23.5389,4.630651818181819,0.29956916,14.5362,8.52,17.4,2114857900.0,15.418271,3.9,2.8878412,29.7336212,0.432
0,1,0,1,0,0,1,2002,1,0,45,23.5967,4.322892727272728,1.0229932,1.2537057,8.52,16.8,2094022800.0,14.607352,4.1,1.7342999,29.0103584,0.44
0,1,0,1,0,0,1,2003,1,0,45,23.6439,4.015133636363636,1.3541975,2.5914624,8.52,16.2,2105927400.0,15.289228,4.3,2.24631,28.2870956,0.377
0,1,0,1,0,0,1,2004,1,0,45,23.8235,3.7073745454545457,1.8081422,3.9263327,3.01,15.6,2164080600.0,15.118084,4.5,3.2225468,27.5638328,0.38
0,1,0,1,0,0,1,2005,1,0,45,23.7509,3.3996154545454544,1.9013653,5.2606664,3.65,15.0,2256402400.0,14.903175,4.8,2.6890204,26.84057,0.456
0,1,0,1,0,0,1,2006,1,0,45,24.0771,3.091856363636364,2.0571966,14.5362,4.32,14.54,2308510700.0,15.104442,5.0,2.4877682,26.8397278,0.449
0,1,0,1,0,0,1,2007,1,0,45,24.3091,2.784097272727273,2.2063022,7.9376006,5.0,14.08,2383836400.0,15.151272,5.3,2.5295365,26.8388856,0.449
0,1,0,1,0,0,1,2008,1,0,45,24.3219,2.476338181818182,2.3548887,9.28556,5.69,13.62,2460204300.0,16.1032,5.6,2.214018,26.8380434,0.403
0,1,0,1,0,0,1,2009,1,0,45,24.4071,2.168579090909091,2.3032806,4.7,6.38,13.16,2543087900.0,15.731325,5.9,2.667252,26.837201200000003,0.456
0,1,0,1,0,0,1,2010,1,0,45,24.4755,1.86082,2.45,6.0,7.09,12.7,2660349000.0,16.374506,6.2,1.0379593,26.836359,0.452
0,1,0,1,0,0,1,2011,1,0,45,24.7176,1.85786,2.672,13.399912,7.8,12.3,2875432400.0,17.13542,6.5,0.4369056,27.38944,0.452
0,1,0,1,0,0,1,2012,1,0,45,24.8997,2.00106,2.8939905,14.803885,8.52,11.9,2826185500.0,16.82962,6.8,0.50444686,27.090218,0.329
0,1,0,1,0,0,1,2013,1,0,45,24.9897,2.13249,3.1,16.22769,9.25,11.5,2918203100.0,17.14243,7.1,0.55160207,26.524208,0.289
0,1,0,1,0,0,1,2014,1,0,45,25.0178,2.13249,3.32,17.2,9.99,11.1,2946351000.0,16.683979,7.5,0.5964996,26.94096,0.445
0,1,0,1,0,0,1,2015,1,0,45,25.1179,2.13249,6.1,20.053154,10.74,10.7,3127082800.0,16.865767,7.8,0.5377985,31.791271,0.507
0,1,0,1,0,0,1,2016,1,0,45,25.2582,2.13249,13.8,22.968792,11.49,10.233333333333333,3322925800.0,16.687849,8.2,0.48464295,29.585867,0.502
0,1,0,1,0,0,1,2017,1,0,45,25.4074,2.13249,14.8,26.0,12.25,9.766666666666667,3519615700.0,15.938058,8.2,0.49838862,29.774702,0.502
0,1,0,1,0,0,1,2018,1,0,45,25.4189,2.13249,15.7,28.495056,13.03,9.3,3564798200.0,15.469388,8.2,0.5534999,29.774702,0.507
0,1,0,1,0,0,1,2019,1,0,45,25.5741,2.13249,19.4,30.961557,13.81,9.3,3725214200.0,15.120058,8.2,0.532412,29.774702,0.523
0,1,0,1,0,0,1,2020,1,0,45,23.7995,2.13249,22.9,33.33547,14.6,9.0,3635809000.0,14.966195,8.2,0.532412,29.774702,0.527
0,1,0,1,0,1,0,2000,1,0,45,24.8047,8.48415,0.6,74.51728,55.4,30.2,5806702000.0,36.39338,11.0,1.7883089,27.390953,0.526
0,1,0,1,0,1,0,2001,1,0,45,24.9357,8.3973,1.0,75.10074,54.86,28.98,5939067000.0,30.941229,11.4,1.6322231,27.4683246,0.557
0,1,0,1,0,1,0,2002,1,0,45,24.8879,8.36554,1.5,75.67661,54.33,27.76,6006334500.0,32.387806,11.9,1.7353736,27.5456962,0.572
0,1,0,1,0,1,0,2003,1,0,45,24.7148,6.9559,2.4,76.24725,53.81,26.54,5968361000.0,37.205853,12.3,1.7290676,27.6230678,0.59
0,1,0,1,0,1,0,2004,1,0,45,24.797,5.51294,3.7,76.81501,53.34,25.32,6061667300.0,37.768967,12.7,1.7397959,27.7004394,0.59
0,1,0,1,0,1,0,2005,1,0,45,24.9678,8.13973,5.7,77.5,52.88,24.1,5943406600.0,35.950798,13.1,1.7805414,27.777811,0.59
0,1,0,1,0,1,0,2006,1,0,45,25.2777,3.11891,8.9,73.38259,52.41,23.1,6248280000.0,33.721992,13.5,1.6519676,27.6846218,0.586
0,1,0,1,0,1,0,2007,1,0,45,25.6618,2.39117,13.8,78.524925,51.94,22.1,6697608700.0,40.071087,14.0,1.6837044,27.5914326,0.584
0,1,0,1,0,1,0,2008,1,0,45,25.6789,2.270875,18.2,79.10577,51.47,21.1,6815167000.0,38.184734,14.4,1.69492,27.4982434,0.585
0,1,0,1,0,1,0,2009,1,0,45,25.803,2.15058,23.9,77.6,50.99,20.1,7061297000.0,43.319294,14.9,1.8804123,27.4050542,0.583
0,1,0,1,0,1,0,2010,1,0,45,25.8499,2.40939,29.9,83.09163,50.52,19.1,7353524700.0,37.29293,15.4,1.8193433,27.311865,0.587
0,1,0,1,0,1,0,2011,1,0,45,25.9409,2.50669,30.0,84.08454,50.04,18.3,7735632400.0,39.730247,16.0,2.0270114,27.929424,0.586
0,1,0,1,0,1,0,2012,1,0,45,26.0284,2.24132,30.5,85.06648,49.52,17.5,8143790000.0,46.651546,16.6,1.7970781,26.901299,0.591
0,1,0,1,0,1,0,2013,1,0,45,26.0977,3.300825,31.0,86.02649,49.0,16.7,8441324000.0,45.371998,17.3,1.8881183,24.855503,0.62
0,1,0,1,0,1,0,2014,1,0,45,26.4494,4.36033,32.0,86.9,48.48,15.9,8583646700.0,47.705788,17.9,2.1751008,23.648266,0.616
0,1,0,1,0,1,0,2015,1,0,45,26.5969,3.8957,34.0,88.00384,47.96,15.1,8642661000.0,49.692074,18.6,2.356778,23.887882,0.654
0,1,0,1,0,1,0,2016,1,0,45,26.5829,4.73775,35.66,89.17036,47.43,14.266666666666666,8971767000.0,51.326637,19.2,2.531916,22.371498,0.667
0,1,0,1,0,1,0,2017,1,0,45,26.6628,4.66478,37.325836,90.295815,46.91,13.433333333333334,9306806000.0,48.60963,19.2,2.7917938,22.375574,0.675
0,1,0,1,0,1,0,2018,1,0,45,26.7306,4.45058,37.325836,91.19838,46.37,12.6,9720122000.0,45.370964,19.2,2.9514914,22.375574,0.675
0,1,0,1,0,1,0,2019,1,0,45,26.8856,4.45058,37.325836,91.91576,45.84,12.6,10240404000.0,59.200607,19.2,2.9310176,22.375574,0.651
0,1,0,1,0,1,0,2020,1,0,45,25.8764,4.45058,37.325836,92.54054,45.3,12.1,14692888000.0,51.10754,19.2,2.9310176,22.375574,0.571
0,1,0,1,0,1,1,2000,1,0,45,25.9432,4.8684,6.999676,100.0,65.7,37.4,198217240000.0,94.50285,20.8,4.6664333,18.98185,0.847
0,1,0,1,0,1,1,2001,1,0,45,26.3491,4.93101,14.528554,100.0,65.43,37.1,206292780000.0,88.73705,21.2,4.56684,19.07879,0.847
0,1,0,1,0,1,1,2002,1,0,45,26.3821,5.17923,16.67,100.0,65.16,36.8,216073720000.0,97.477425,21.5,4.930601,19.17573,0.852
0,1,0,1,0,1,1,2003,1,0,45,26.2139,5.7923,21.63,100.0,64.89,36.5,224877100000.0,88.6292,21.9,5.681994,19.27267,0.853
0,1,0,1,0,1,1,2004,1,0,45,26.5199,5.32762,27.74,100.0,66.17,36.2,236131350000.0,90.550316,22.4,5.409879,19.36961,0.853
0,1,0,1,0,1,1,2005,1,0,45,26.3338,5.32008,38.97,100.0,67.49,35.9,246271480000.0,84.17732,22.8,5.6131797,19.46655,0.853
0,1,0,1,0,1,1,2006,1,0,45,26.6856,5.28974,47.06,100.0,68.86,35.64,255989510000.0,84.827835,23.3,5.478712,19.400345,0.831
0,1,0,1,0,1,1,2007,1,0,45,26.7905,5.13495,53.3,100.0,70.27,35.38,256699560000.0,83.43443,23.8,4.8911443,19.33414,0.854
0,1,0,1,0,1,1,2008,1,0,45,27.1536,4.96764,61.0,100.0,71.72,35.12,259276690000.0,80.9312,24.3,4.8079047,19.267935,0.854
0,1,0,1,0,1,1,2009,1,0,45,27.2809,4.94636,62.0,100.0,73.22,34.86,242169950000.0,78.75602,24.8,4.921385,19.20173,0.854
0,1,0,1,0,1,1,2010,1,0,45,27.6107,4.72375,65.0,100.0,74.75,34.6,244776320000.0,70.88938,25.3,4.9723983,19.135525,0.805
0,1,0,1,0,1,1,2011,1,0,45,28.0497,4.56318,68.01999,100.0,76.32,34.32,249345880000.0,73.82575,25.8,4.960279,19.36069,0.783
0,1,0,1,0,1,1,2012,1,0,45,28.4215,4.1425,70.58,100.0,77.92,34.04,246228500000.0,71.626755,26.4,4.8177495,17.52996,0.779
0,1,0,1,0,1,1,2013,1,0,45,28.9185,4.18922,72.6439,100.0,79.55,33.760000000000005,250666830000.0,64.56147,26.9,4.7995305,17.23183,0.734
0,1,0,1,0,1,1,2014,1,0,45,29.0403,4.60187,75.6532,100.0,81.22,33.480000000000004,261275570000.0,70.00089,27.5,4.7106304,16.315329,0.666
0,1,0,1,0,1,1,2015,1,0,45,28.997,4.4954,72.83474,100.0,82.93,33.2,270961890000.0,73.85957,28.1,4.6497283,17.23213,0.621
0,1,0,1,0,1,1,2016,1,0,45,29.2058,4.61548,79.259415,100.0,84.68,32.86666666666667,276925780000.0,77.218285,28.6,4.7366285,15.88535,0.606
0,1,0,1,0,1,1,2017,1,0,45,29.1757,4.61487,76.75055,100.0,86.9,32.53333333333334,288755970000.0,79.25988,28.6,4.617239,15.926048,0.561
0,1,0,1,0,1,1,2018,1,0,45,29.3031,4.62344,76.07436,100.0,87.72,32.2,304240030000.0,85.350136,28.6,4.553386,15.926048,0.483
0,1,0,1,0,1,1,2019,1,0,45,29.6797,4.22488,80.3717,100.0,87.75,32.2,319019350000.0,83.91513,28.6,4.3168864,15.926048,0.466
0,1,0,1,0,1,1,2020,1,0,45,28.9415,4.15521,84.77115,100.0,87.78,31.8,304512730000.0,82.16265,28.6,4.3168864,15.926048,0.46
0,1,0,1,1,0,0,2000,1,0,45,27.0425,4.32479,0.52753246,58.721474,6.1,54.5,2724476700000.0,3.9049158,1.5,0.8344298,84.1648,0.733
0,1,0,1,1,0,0,2001,1,0,45,27.1801,4.087663333333333,0.66014636,55.8,7.4,52.7,2855904500000.0,3.9572794,1.6,0.8046814,85.397132,0.733
0,1,0,1,1,0,0,2002,1,0,45,27.3298,3.8505366666666663,1.5378755,62.3,8.78,50.9,2964542500000.0,3.989931,1.7,0.7702019,86.629464,0.737
0,1,0,1,1,0,0,2003,1,0,45,27.4478,3.61341,1.6864899,64.047485,10.18,49.1,3197567000000.0,3.9937267,1.8,0.7502433,87.861796,0.737
0,1,0,1,1,0,0,2004,1,0,45,27.5366,3.35254,1.9761364,64.4,12.56,47.3,3450908000000.0,4.085683,1.9,0.71163464,89.094128,0.731
0,1,0,1,1,0,0,2005,1,0,45,27.6184,3.18875,2.388075,67.57981,14.66,45.5,3724338300000.0,4.021893,2.0,0.76303685,90.32646,0.719
0,1,0,1,1,0,0,2006,1,0,45,27.6776,3.14285,2.8054998,67.9,16.77,44.02,4024547400000.0,4.0567966,2.1,0.7453534,91.412804,0.722
0,1,0,1,1,0,0,2007,1,0,45,27.7212,3.1879833333333334,3.95,71.119865,18.96,42.54,4332860500000.0,4.2478685,2.3,0.73512703,92.499148,0.722
0,1,0,1,1,0,0,2008,1,0,45,27.7681,3.233116666666666,4.38,72.89938,21.17,41.06,4466603000000.0,4.29279,2.4,0.79527897,93.585492,0.722
0,1,0,1,1,0,0,2009,1,0,45,27.8361,3.27825,5.12,75.0,23.39,39.58,4817762000000.0,4.3281627,2.5,0.89261264,94.671836,0.698
0,1,0,1,1,0,0,2010,1,0,45,27.9462,3.37769,7.5,76.3,25.62,38.1,5227155600000.0,4.1288166,2.7,0.85750186,95.75818,0.688
0,1,0,1,1,0,0,2011,1,0,45,28.1199,3.79618,10.07,67.6,27.86,36.92,5501127000000.0,3.9766757,2.9,0.93731916,97.59938,0.688
0,1,0,1,1,0,0,2012,1,0,45,28.3786,4.0847983,11.1,79.9,30.12,35.74,5801290000000.0,3.7740388,3.0,0.9318686,88.16944,0.674
0,1,0,1,1,0,0,2013,1,0,45,28.7021,3.84467,12.3,81.99933,32.39,34.56,6171767000000.0,3.7300336,3.2,0.8650419,91.804794,0.663
0,1,0,1,1,0,0,2014,1,0,45,29.0591,3.8987803,13.5,83.8725,34.67,33.38,6629108500000.0,4.1031184,3.4,0.8565355,89.62238,0.624
0,1,0,1,1,0,0,2015,1,0,45,29.3908,4.1149917,14.9,88.0,36.96,32.2,7159189000000.0,4.3180957,3.6,0.92193186,89.30334,0.542
0,1,0,1,1,0,0,2016,1,0,45,29.6531,4.21069435,16.5,89.2178,39.25,30.833333333333336,7750273000000.0,4.3733807,3.8,0.94049966,89.67218,0.532
0,1,0,1,1,0,0,2017,1,0,45,29.7985,4.306397,18.2,92.12495,41.48,29.46666666666667,8276934000000.0,4.507743,3.8,0.9673468,90.87321,0.49
0,1,0,1,1,0,0,2018,1,0,45,29.8452,4.3020479,20.0813,95.7,43.63,28.1,8811115000000.0,4.890842,3.8,0.8878178,90.87321,0.488
0,1,0,1,1,0,0,2019,1,0,45,29.8804,4.2976988,29.4,97.308266,45.77,28.1,9140467000000.0,5.058201,3.8,0.9882924,90.87321,0.436
0,1,0,1,1,0,0,2020,1,0,45,28.5783,4.2933497,43.0,99.0,47.9,27.2,8537555000000.0,4.5361495,3.8,0.9882924,90.87321,0.404
0,1,0,1,1,0,1,2000,1,0,45,26.6087,3.5515,0.0833333333333333,96.92168,25.58,22.0,216236260000.0,6.22353,18.9,2.02898475,62.45796,0.145
0,1,0,1,1,0,1,2001,1,0,45,26.7285,3.5515,0.1,97.0628,26.6,21.72,220045230000.0,6.238774,19.3,2.02898475,62.5367256,0.146
0,1,0,1,1,0,1,2002,1,0,45,26.6759,3.5515,0.5,97.196335,27.63,21.44,202004890000.0,6.5365133,19.7,2.02898475,62.6154912,0.146
0,1,0,1,1,0,1,2003,1,0,45,26.024,3.5515,0.6,97.32463,28.65,21.16,127953625000.0,3.7690146,20.2,1.3563682,62.6942568,0.186
0,1,0,1,1,0,1,2004,1,0,45,25.7165,3.5515,0.9,97.45004,29.67,20.880000000000003,196257560000.0,5.419258,20.6,2.7258103,62.7730224,0.211
0,1,0,1,1,0,1,2005,1,0,45,25.5625,3.5515,0.9,97.57492,30.3,20.6,199538770000.0,7.06874,21.1,2.0203063,62.851788,0.239
0,1,0,1,1,0,1,2006,1,0,45,25.034,3.5515,0.95234424,97.62211,30.98,20.46,210805330000.0,7.592314,21.6,1.608893,64.0237104,0.406
0,1,0,1,1,0,1,2007,1,0,45,24.9276,3.5515,0.93,98.1,31.72,20.32,214780220000.0,10.509293,22.2,2.0376632,65.1956328,0.436
0,1,0,1,1,0,1,2008,1,0,45,25.4168,3.5515,1.0,97.971436,32.52,20.18,232452550000.0,11.563144,22.7,2.381257,66.3675552,0.437
0,1,0,1,1,0,1,2009,1,0,45,26.1557,3.5515,1.06,98.11988,33.37,20.04,240307830000.0,16.082794,23.2,2.9235504,67.5394776,0.435
0,1,0,1,1,0,1,2010,1,0,45,26.4262,3.5515,2.5,98.28097,34.28,19.9,255693680000.0,14.368554,23.8,2.3866377,68.7114,0.416
0,1,0,1,1,0,1,2011,1,0,45,26.8329,3.5515,5.0,98.0,35.26,19.74,274989550000.0,18.24867,24.4,2.0888765,66.36261,0.413
0,1,0,1,1,0,1,2012,1,0,45,27.0515,3.5515,7.1,99.3,36.29,19.58,313313260000.0,16.921738,25.0,1.0089587,66.84208,0.41
0,1,0,1,1,0,1,2013,1,0,45,27.2057,3.5515,9.2,98.86628,37.99,19.42,337214600000.0,15.461118,25.6,1.1463512,63.802696,0.412
0,1,0,1,1,0,1,2014,1,0,45,27.5234,3.5515,13.21,99.098434,39.78,19.26,337878970000.0,12.602731,26.2,1.0374757,56.56703,0.4
0,1,0,1,1,0,1,2015,1,0,45,28.0448,3.5515,16.8,99.34543,41.67,19.1,353836530000.0,13.139237,26.8,0.73074305,66.26504,0.392
0,1,0,1,1,0,1,2016,1,0,45,27.9281,3.5515,37.67,99.6043,43.66,19.0,402621300000.0,11.555253,27.4,0.7153351,63.954796,0.387
0,1,0,1,1,0,1,2017,1,0,45,28.5876,3.5515,49.36,99.87207,45.75,18.9,395294570000.0,16.006977,27.4,1.7548578,61.636234,0.371
0,1,0,1,1,0,1,2018,1,0,45,29.1008,3.5515,43.3,99.9,47.81,18.8,405706050000.0,12.246948,27.4,2.042735,61.636234,0.399
0,1,0,1,1,0,1,2019,1,0,45,29.1515,3.5515,44.326347,99.992004,49.61,18.8,428075840000.0,10.415944,27.4,2.2101748,61.636234,0.385
0,1,0,1,1,0,1,2020,1,0,45,26.4265,3.5515,44.326347,100.0,51.37,18.5,379599680000.0,8.252608,27.4,2.2101748,61.636234,0.362
0,1,0,1,1,1,0,2000,1,0,45,31.4313,4.13226,17.850468,100.0,54.77,35.6,184552260000.0,96.004486,16.2,4.5766096,10.137776,0.887
0,1,0,1,1,1,0,2001,1,0,45,31.8801,4.08749,23.138813,100.0,56.12,34.72,194344270000.0,99.25948,16.7,5.017441,10.0946666,0.887
0,1,0,1,1,1,0,2002,1,0,45,32.2402,4.10488,25.85,100.0,57.49,33.84,205809350000.0,102.20395,17.3,5.272414,10.0515572,0.887
0,1,0,1,1,1,0,2003,1,0,45,32.7654,4.20494,34.31,100.0,58.86,32.96,212012100000.0,100.32804,17.9,5.521043,10.0084478,0.886
0,1,0,1,1,1,0,2004,1,0,45,33.069,4.48296,36.99,100.0,60.25,32.08,226403800000.0,103.23533,18.4,5.7001395,9.9653384,0.886
0,1,0,1,1,1,0,2005,1,0,45,33.5751,4.51898,41.61,100.0,61.64,31.2,239398880000.0,101.81058,19.1,6.0301056,9.922229,0.886
0,1,0,1,1,1,0,2006,1,0,45,33.7179,4.54742,54.82,100.0,63.17,30.38,251339740000.0,100.889694,19.7,5.8497844,9.9330582,0.886
0,1,0,1,1,1,0,2007,1,0,45,34.1173,4.71541,61.158325,100.0,64.72,29.56,264686170000.0,90.98039,20.4,6.184448,9.9438874,0.893
0,1,0,1,1,1,0,2008,1,0,45,34.3881,5.45828,65.34,100.0,66.29,28.74,252817460000.0,87.52104,21.0,7.2256145,9.9547166,0.897
0,1,0,1,1,1,0,2009,1,0,45,34.5806,6.15611,67.38,100.0,67.88,27.92,239934440000.0,85.891075,21.7,8.097361,9.9655458,0.897
0,1,0,1,1,1,0,2010,1,0,45,35.0998,5.848404444444444,69.85,100.0,69.48,27.1,243972460000.0,80.342575,22.4,8.003482,9.976375,0.897
0,1,0,1,1,1,0,2011,1,0,45,35.2739,5.540698888888889,74.88998,100.0,71.1,26.44,246006780000.0,77.31243,23.2,7.6760826,10.285079,0.896
0,1,0,1,1,1,0,2012,1,0,45,35.2828,5.232993333333333,76.91999,100.0,72.74,25.78,245993140000.0,83.09792,23.9,7.6428046,9.522692,0.897
0,1,0,1,1,1,0,2013,1,0,45,35.5508,4.925287777777778,78.2477,100.0,74.36,25.12,248762270000.0,86.856514,24.7,7.2688,9.360153,0.894
0,1,0,1,1,1,0,2014,1,0,45,35.915,4.617582222222223,83.49172,100.0,76.0,24.46,270278590000.0,78.602135,25.4,6.7702928,8.750522,0.894
0,1,0,1,1,1,0,2015,1,0,45,36.0066,4.309876666666667,83.49479,100.0,77.66,23.8,336146700000.0,81.44902,26.2,5.268212,8.672474,0.894
0,1,0,1,1,1,0,2016,1,0,45,36.0825,4.002171111111112,83.5,100.0,79.01,23.0,342892000000.0,79.57464,26.9,5.3994823,8.279163,0.888
0,1,0,1,1,1,0,2017,1,0,45,36.4974,3.694465555555556,84.114006,100.0,79.11,22.2,373770600000.0,76.546265,26.9,5.1552286,8.208577,0.888
0,1,0,1,1,1,0,2018,1,0,45,36.6677,3.38676,87.00014,100.0,79.22,21.4,405644020000.0,81.95629,26.9,5.0851736,8.208577,0.886
0,1,0,1,1,1,0,2019,1,0,45,36.8375,3.3293100000000004,87.00005,100.0,79.4,21.4,427714870000.0,80.86589,26.9,4.981301,8.208577,0.888
0,1,0,1,1,1,0,2020,1,0,45,36.8709,3.27186,91.99989,100.0,79.59,20.8,454167040000.0,79.06657,26.9,4.981301,8.208577,0.887
0,1,0,1,1,1,1,2000,1,0,45,33.8765,5.95195,20.87379,100.0,80.21,31.7,190078000000.0,83.87414,20.9,4.2804437,24.503624,0.771
0,1,0,1,1,1,1,2001,1,0,45,34.1444,6.19316,17.378624,100.0,80.91,31.08,190712990000.0,90.21088,21.2,4.5192704,24.199458,0.764
0,1,0,1,1,1,1,2002,1,0,45,34.1981,6.26282,17.764599,100.0,81.62,30.46,190495160000.0,97.31419,21.6,4.564517,23.895292,0.762
0,1,0,1,1,1,1,2003,1,0,45,34.45,6.13995,19.593393,100.0,82.32,29.84,193150500000.0,97.91272,21.9,4.4190974,23.591126,0.759
0,1,0,1,1,1,1,2004,1,0,45,34.8313,5.75348,22.770485,100.0,83.04,29.22,202391720000.0,98.93231,22.3,4.332606,23.28696,0.759
